metric,algorithm,region,input_combo,dataset,region_metric,general_metric
rRMSE,Polynomial,Black Sea,12,test,0.12833214528708375,0.13646688679547025
rRMSE,Polynomial,Black Sea,12,train,0.15318395001407814,0.1569683739152671
rRMSE,Polynomial,Central Anatolia,12,test,0.12954405577776248,0.14355743578194868
rRMSE,Polynomial,Central Anatolia,12,train,0.15963156263949574,0.16634999115709564
rRMSE,Polynomial,Eastern Anatolia,12,test,0.17242576943617463,0.15888036771068878
rRMSE,Polynomial,Eastern Anatolia,12,train,0.14915815913756592,0.166203480327513
rRMSE,Polynomial,Marmara,12,test,0.14683290499584484,0.17197321158668233
rRMSE,Polynomial,Marmara,12,train,0.15045289048842642,0.16651951694148348
rRMSE,Polynomial,Mediterranean,12,test,0.17698762698019652,0.175985664110644
rRMSE,Polynomial,Mediterranean,12,train,0.15196595854120243,0.17150942601157596
rRMSE,Polynomial,Southeastern Anatolia,12,test,0.15388341161059238,0.15107258189158196
rRMSE,Polynomial,Southeastern Anatolia,12,train,0.1488354914801374,0.1768344080691549
rRMSE,Polynomial,all_data,12,test,0.1553591446917254,0.16021668272166348
rRMSE,Polynomial,all_data,12,train,0.14945423109275163,0.16084931943975217
rRMSE,Polynomial,Aegean,13,test,0.18509599459222428,0.19035774271577446
rRMSE,Polynomial,Aegean,13,train,0.15824587717159364,0.16627352936466283
rRMSE,Polynomial,Black Sea,13,test,0.14729103951570605,0.1743705867926891
rRMSE,Polynomial,Black Sea,13,train,0.1799894098729507,0.1918944824928637
rRMSE,Polynomial,Central Anatolia,13,test,0.15853036244793606,0.16606825548542525
rRMSE,Polynomial,Central Anatolia,13,train,0.17319676272889142,0.17706679882073467
rRMSE,Polynomial,Eastern Anatolia,13,test,0.17895292429384507,0.2063978989988934
rRMSE,Polynomial,Eastern Anatolia,13,train,0.16669816742951088,0.22588319778711335
rRMSE,Polynomial,Marmara,13,test,0.1656927373028136,0.18886926036726043
rRMSE,Polynomial,Marmara,13,train,0.17272502280537363,0.19126955212896507
rRMSE,Polynomial,Mediterranean,13,test,0.19686635091805177,0.20481256920297933
rRMSE,Polynomial,Mediterranean,13,train,0.1700782506263756,0.18002973737191275
rRMSE,Polynomial,Southeastern Anatolia,13,test,0.19126604052739668,0.2026744498479014
rRMSE,Polynomial,Southeastern Anatolia,13,train,0.16001258152827494,0.20802016220903766
rRMSE,Polynomial,all_data,13,test,0.175390594454574,0.18926875428443066
rRMSE,Polynomial,all_data,13,train,0.1690048888349349,0.18837597241739396
rRMSE,Polynomial,Aegean,14,test,0.07896601537178627,0.07459231620248177
rRMSE,Polynomial,Aegean,14,train,0.06337483035797399,0.06464441108177464
rRMSE,Polynomial,Black Sea,14,test,0.08803921085595504,0.08660836857369326
rRMSE,Polynomial,Black Sea,14,train,0.07397206570471625,0.08964815913376663
rRMSE,Polynomial,Central Anatolia,14,test,0.0645105612922451,0.07632902214075996
rRMSE,Polynomial,Central Anatolia,14,train,0.05698345248769604,0.07474316270495501
rRMSE,Polynomial,Eastern Anatolia,14,test,0.08589432103745956,0.08740157166558778
rRMSE,Polynomial,Eastern Anatolia,14,train,0.06643223432539971,0.07211584077952726
rRMSE,Polynomial,Marmara,14,test,0.07084931735357101,0.08643415142378576
rRMSE,Polynomial,Marmara,14,train,0.06469367697882399,0.08323686743265511
rRMSE,Polynomial,Mediterranean,14,test,0.0727438647628967,0.09668123099232269
rRMSE,Polynomial,Mediterranean,14,train,0.07561096913425724,0.10568217831914974
rRMSE,Polynomial,Southeastern Anatolia,14,test,0.08718448980060649,0.07510870238993878
rRMSE,Polynomial,Southeastern Anatolia,14,train,0.056069870648097445,0.06756745830769599
rRMSE,Polynomial,all_data,14,test,0.07634357251940316,0.08304425298959786
rRMSE,Polynomial,all_data,14,train,0.06462392294347505,0.07882095961811428
rRMSE,Polynomial,Aegean,15,test,0.0444869219572552,0.04203381703857151
rRMSE,Polynomial,Aegean,15,train,0.041277437781319745,0.04275811946147027
rRMSE,Polynomial,Black Sea,15,test,0.052863384454696925,0.04877850398842984
rRMSE,Polynomial,Black Sea,15,train,0.05049842643264374,0.058460679448954736
rRMSE,Polynomial,Central Anatolia,15,test,0.035928009755066166,0.04586282653676208
rRMSE,Polynomial,Central Anatolia,15,train,0.03765819568951988,0.04968148358633184
rRMSE,Polynomial,Eastern Anatolia,15,test,0.03963587185412879,0.04748054836470646
rRMSE,Polynomial,Eastern Anatolia,15,train,0.03654998563303135,0.04133778046643351
rRMSE,Polynomial,Marmara,15,test,0.049254452933478285,0.060066001713463664
rRMSE,Polynomial,Marmara,15,train,0.047434672000150294,0.05733748023216388
rRMSE,Polynomial,Mediterranean,15,test,0.04410119833281828,0.07301269518857897
rRMSE,Polynomial,Mediterranean,15,train,0.03925170801525923,0.06569260974879815
rRMSE,Polynomial,Southeastern Anatolia,15,test,0.04521584880977884,0.04220717002248535
rRMSE,Polynomial,Southeastern Anatolia,15,train,0.03793398590387282,0.043469100667107186
rRMSE,Polynomial,all_data,15,test,0.043473438627983245,0.0522163450713788
rRMSE,Polynomial,all_data,15,train,0.041262541640287614,0.05104281773221063
rRMSE,Polynomial,Aegean,16,test,0.0919653412840378,0.08811964382449598
rRMSE,Polynomial,Aegean,16,train,0.07018915215761358,0.07238267123251284
rRMSE,Polynomial,Black Sea,16,test,0.10013848630101321,0.10165679976774947
rRMSE,Polynomial,Black Sea,16,train,0.08712921374560481,0.09602173860398856
rRMSE,Polynomial,Central Anatolia,16,test,0.07014901894287022,0.08746715661924917
rRMSE,Polynomial,Central Anatolia,16,train,0.06553830740007228,0.08636397327880178
rRMSE,Polynomial,Eastern Anatolia,16,test,0.09638847986080702,0.10137230294969134
rRMSE,Polynomial,Eastern Anatolia,16,train,0.08180067024037242,0.08685969979753659
rRMSE,Polynomial,Marmara,16,test,0.07553811480511882,0.08636207437278753
rRMSE,Polynomial,Marmara,16,train,0.071528335243244,0.0841767482042425
rRMSE,Polynomial,Mediterranean,16,test,0.0889472664306599,0.1054113610687284
rRMSE,Polynomial,Mediterranean,16,train,0.08727996388285408,0.11283766492356216
rRMSE,Polynomial,Southeastern Anatolia,16,test,0.09000104782635848,0.10780629948639893
rRMSE,Polynomial,Southeastern Anatolia,16,train,0.05560995103907115,0.06385772300987154
rRMSE,Polynomial,all_data,16,test,0.08589593248363797,0.09490660975583036
rRMSE,Polynomial,all_data,16,train,0.07384892928495293,0.08652482878198421
rRMSE,RF,Aegean,1,test,0.1368430904201177,0.12745496601462347
rRMSE,RF,Aegean,1,train,0.10980176186011867,0.11516384830824482
rRMSE,RF,Black Sea,1,test,0.15213449026255468,0.146055976215069
rRMSE,RF,Black Sea,1,train,0.11928276804030087,0.13117486663039285
rRMSE,RF,Central Anatolia,1,test,0.09970869630800551,0.11639596820775167
rRMSE,RF,Central Anatolia,1,train,0.0916409000455138,0.1144183657608971
rRMSE,RF,Eastern Anatolia,1,test,0.12771332353300982,0.14194710330543975
rRMSE,RF,Eastern Anatolia,1,train,0.11096246280441723,0.1384575442756924
rRMSE,RF,Marmara,1,test,0.11125439165009551,0.12171402350087168
rRMSE,RF,Marmara,1,train,0.10226753452840201,0.11850961110895596
rRMSE,RF,Mediterranean,1,test,0.13933330062505372,0.1607350262520928
rRMSE,RF,Mediterranean,1,train,0.13696278765164668,0.17118656110652142
rRMSE,RF,Southeastern Anatolia,1,test,0.12067523831756116,0.1264451333064157
rRMSE,RF,Southeastern Anatolia,1,train,0.08954799396489287,0.10212820183667935
rRMSE,RF,all_data,1,test,0.12473657388776752,0.13301063916394418
rRMSE,RF,all_data,1,train,0.10810598404865292,0.1270901958130282
rRMSE,RF,Aegean,2,test,0.2336761927582573,0.2297787892150157
rRMSE,RF,Aegean,2,train,0.21565829567541217,0.2283105466022395
rRMSE,RF,Black Sea,2,test,0.29531312560543055,0.28897151872555193
rRMSE,RF,Black Sea,2,train,0.23665417063330477,0.27513536384974224
rRMSE,RF,Central Anatolia,2,test,0.1844578189037104,0.23031733529225976
rRMSE,RF,Central Anatolia,2,train,0.17785467936334134,0.2397428684912371
rRMSE,RF,Eastern Anatolia,2,test,0.21433255536618231,0.24273686376560713
rRMSE,RF,Eastern Anatolia,2,train,0.18603082307803123,0.21552088363855457
rRMSE,RF,Marmara,2,test,0.22128738469716067,0.24475922497404917
rRMSE,RF,Marmara,2,train,0.22835991377257178,0.25650301128355296
rRMSE,RF,Mediterranean,2,test,0.22019283996959993,0.3006373534657376
rRMSE,RF,Mediterranean,2,train,0.2184988951257622,0.3361504513031592
rRMSE,RF,Southeastern Anatolia,2,test,0.2122689415402458,0.23413165896642774
rRMSE,RF,Southeastern Anatolia,2,train,0.16830820823073261,0.2209025154174368
rRMSE,RF,all_data,2,test,0.22089338362713856,0.25024625275508905
rRMSE,RF,all_data,2,train,0.2048669021502923,0.2521304330657218
rRMSE,RF,Aegean,3,test,0.10422035823432646,0.07648693372894129
rRMSE,RF,Aegean,3,train,0.06323180396503865,0.059514400104299224
rRMSE,RF,Black Sea,3,test,0.10206874313512547,0.09385583517244647
rRMSE,RF,Black Sea,3,train,0.07700204753847173,0.08387696620086701
rRMSE,RF,Central Anatolia,3,test,0.0704756917818502,0.08248241361200061
rRMSE,RF,Central Anatolia,3,train,0.05815723228567487,0.07054247805960083
rRMSE,RF,Eastern Anatolia,3,test,0.09155316546074625,0.09131785647691026
rRMSE,RF,Eastern Anatolia,3,train,0.06761479916305738,0.07135236102129007
rRMSE,RF,Marmara,3,test,0.08017095480360241,0.08826816033407953
rRMSE,RF,Marmara,3,train,0.06792386941583337,0.0786113556529607
rRMSE,RF,Mediterranean,3,test,0.08351696051385561,0.09309776899731743
rRMSE,RF,Mediterranean,3,train,0.07186878963618049,0.08936514883273135
rRMSE,RF,Southeastern Anatolia,3,test,0.0956116986170008,0.07750676116809065
rRMSE,RF,Southeastern Anatolia,3,train,0.06358483398376567,0.05862337234452041
rRMSE,RF,all_data,3,test,0.08836591261355704,0.08584237079532613
rRMSE,RF,all_data,3,train,0.0657470507485433,0.07266657134541533
rRMSE,RF,Aegean,4,test,0.2430316920454888,0.23367421406488917
rRMSE,RF,Aegean,4,train,0.16814487643744078,0.17827935827825275
rRMSE,RF,Black Sea,4,test,0.2233671465293191,0.23420703721548033
rRMSE,RF,Black Sea,4,train,0.212532416466519,0.23631740658237618
rRMSE,RF,Central Anatolia,4,test,0.18140535182347456,0.21581759865933048
rRMSE,RF,Central Anatolia,4,train,0.19329837978809575,0.2216669108994816
rRMSE,RF,Eastern Anatolia,4,test,0.2206026115106272,0.22432155508636425
rRMSE,RF,Eastern Anatolia,4,train,0.22041579196955943,0.2379993840757532
rRMSE,RF,Marmara,4,test,0.2092344550261512,0.21312414847377167
rRMSE,RF,Marmara,4,train,0.188652484671146,0.1950310899028375
rRMSE,RF,Mediterranean,4,test,0.22025948339599016,0.22335993781734578
rRMSE,RF,Mediterranean,4,train,0.2087726155921909,0.25108703515839503
rRMSE,RF,Southeastern Anatolia,4,test,0.2522510430315329,0.2308031555025803
rRMSE,RF,Southeastern Anatolia,4,train,0.2132596189370243,0.23912186863570684
rRMSE,RF,all_data,4,test,0.2179780777565831,0.22435234652545197
rRMSE,RF,all_data,4,train,0.1968064766545726,0.21845414605354027
rRMSE,RF,Aegean,5,test,0.2419221189162274,0.23580129609426148
rRMSE,RF,Aegean,5,train,0.18249055136411724,0.1877841140018833
rRMSE,RF,Black Sea,5,test,0.22458470152464646,0.23112010726276
rRMSE,RF,Black Sea,5,train,0.20112830926832298,0.23506178501202765
rRMSE,RF,Central Anatolia,5,test,0.18684943094867795,0.22075152580802315
rRMSE,RF,Central Anatolia,5,train,0.20003959499786864,0.2253257454532376
rRMSE,RF,Eastern Anatolia,5,test,0.22586413741791192,0.22675767050276818
rRMSE,RF,Eastern Anatolia,5,train,0.2262882750165437,0.23599409088196333
rRMSE,RF,Marmara,5,test,0.21764765980356704,0.2214137209174286
rRMSE,RF,Marmara,5,train,0.19200497519817922,0.20033659902551829
rRMSE,RF,Mediterranean,5,test,0.22230573679537102,0.2180766265827182
rRMSE,RF,Mediterranean,5,train,0.20427687894809451,0.256924563837194
rRMSE,RF,Southeastern Anatolia,5,test,0.22311457785131425,0.22036028315551776
rRMSE,RF,Southeastern Anatolia,5,train,0.23542841751111723,0.2607058176778275
rRMSE,RF,all_data,5,test,0.219017607223876,0.2258091640324573
rRMSE,RF,all_data,5,train,0.2028267092792916,0.2238321845393362
rRMSE,RF,Aegean,6,test,0.24340512489928476,0.23395742081374726
rRMSE,RF,Aegean,6,train,0.16713530706433527,0.1771213502071433
rRMSE,RF,Black Sea,6,test,0.22509431326700718,0.22198381002437675
rRMSE,RF,Black Sea,6,train,0.2081527827680867,0.2297005168151748
rRMSE,RF,Central Anatolia,6,test,0.17894552181026885,0.2056904876158981
rRMSE,RF,Central Anatolia,6,train,0.19237681276858934,0.21250443542863207
rRMSE,RF,Eastern Anatolia,6,test,0.22476964015857828,0.22501097698763853
rRMSE,RF,Eastern Anatolia,6,train,0.22602050702026702,0.24560851078851004
rRMSE,RF,Marmara,6,test,0.21663476197403006,0.22634580214106062
rRMSE,RF,Marmara,6,train,0.18960173792127166,0.20277488290646048
rRMSE,RF,Mediterranean,6,test,0.22157811924532464,0.22659210320680218
rRMSE,RF,Mediterranean,6,train,0.2014514259366346,0.24802766738994925
rRMSE,RF,Southeastern Anatolia,6,test,0.249607526769061,0.23423099209690015
rRMSE,RF,Southeastern Anatolia,6,train,0.2165548541516313,0.24926385908630588
rRMSE,RF,all_data,6,test,0.21930482745527516,0.22378741957496648
rRMSE,RF,all_data,6,train,0.19638101192482468,0.21792650032225672
rRMSE,RF,Aegean,7,test,0.2041993964162115,0.19017258879989785
rRMSE,RF,Aegean,7,train,0.1350106885616007,0.14418141629523237
rRMSE,RF,Black Sea,7,test,0.14820622972819772,0.17734745991363168
rRMSE,RF,Black Sea,7,train,0.16155069648278458,0.20336826785507245
rRMSE,RF,Central Anatolia,7,test,0.14322230234945704,0.17206830205426193
rRMSE,RF,Central Anatolia,7,train,0.15839915834678253,0.17911320141361356
rRMSE,RF,Eastern Anatolia,7,test,0.17381376876952337,0.178549439793539
rRMSE,RF,Eastern Anatolia,7,train,0.1522131094881182,0.1765154400593316
rRMSE,RF,Marmara,7,test,0.19068121108268674,0.18826661726365346
rRMSE,RF,Marmara,7,train,0.16515751769611822,0.17075516039765856
rRMSE,RF,Mediterranean,7,test,0.18297435628771214,0.15974949606405486
rRMSE,RF,Mediterranean,7,train,0.14919998548563512,0.18169597059906284
rRMSE,RF,Southeastern Anatolia,7,test,0.18200145436077872,0.15591839537654925
rRMSE,RF,Southeastern Anatolia,7,train,0.1913951657499199,0.21817498451403994
rRMSE,RF,all_data,7,test,0.17656058653335932,0.1773842855131304
rRMSE,RF,all_data,7,train,0.15606400281222055,0.17653094135971908
rRMSE,RF,Aegean,8,test,0.33693922597604203,0.3316654535867867
rRMSE,RF,Aegean,8,train,0.3428031707695357,0.3460426492228603
rRMSE,RF,Black Sea,8,test,0.41087822681139197,0.4108080157940153
rRMSE,RF,Black Sea,8,train,0.36476491542620976,0.38378515379166894
rRMSE,RF,Central Anatolia,8,test,0.35389874142983774,0.3532588494629039
rRMSE,RF,Central Anatolia,8,train,0.3451013524322951,0.35156639447286003
rRMSE,RF,Eastern Anatolia,8,test,0.39808129963197225,0.396805397379896
rRMSE,RF,Eastern Anatolia,8,train,0.37164388529633663,0.39068938259853153
rRMSE,RF,Marmara,8,test,0.35150394086029324,0.3414977083781057
rRMSE,RF,Marmara,8,train,0.3493520995107534,0.3553977151348139
rRMSE,RF,Mediterranean,8,test,0.37796867927974725,0.38203115397602133
rRMSE,RF,Mediterranean,8,train,0.35771838078797014,0.3858131903131166
rRMSE,RF,Southeastern Anatolia,8,test,0.3350790754369863,0.33305914359687305
rRMSE,RF,Southeastern Anatolia,8,train,0.2857502294310136,0.3033937343756144
rRMSE,RF,all_data,8,test,0.36464547479844445,0.3624117220999551
rRMSE,RF,all_data,8,train,0.3493954901245638,0.3611590989496109
rRMSE,RF,Aegean,9,test,0.17072269885156927,0.16944301792791072
rRMSE,RF,Aegean,9,train,0.12911890512814278,0.13734416849125447
rRMSE,RF,Black Sea,9,test,0.17926020261692022,0.1676658687672676
rRMSE,RF,Black Sea,9,train,0.14355420942529099,0.16762392230643788
rRMSE,RF,Central Anatolia,9,test,0.17251546326044995,0.17726396468836653
rRMSE,RF,Central Anatolia,9,train,0.14498494582620927,0.15441638111391917
rRMSE,RF,Eastern Anatolia,9,test,0.20393174981801984,0.2064278628171195
rRMSE,RF,Eastern Anatolia,9,train,0.19031253076849974,0.21716881111032618
rRMSE,RF,Marmara,9,test,0.16688033148004408,0.17744527281717318
rRMSE,RF,Marmara,9,train,0.13715181078331434,0.160170349834595
rRMSE,RF,Mediterranean,9,test,0.17581902967098786,0.16198418529879688
rRMSE,RF,Mediterranean,9,train,0.14191305594419024,0.15504921949262476
rRMSE,RF,Southeastern Anatolia,9,test,0.19239859246358915,0.2046117527973289
rRMSE,RF,Southeastern Anatolia,9,train,0.139642139812933,0.16776580540266534
rRMSE,RF,all_data,9,test,0.17904450303594932,0.18014052555412075
rRMSE,RF,all_data,9,train,0.14724640651466112,0.16409172348836618
rRMSE,RF,Aegean,10,test,0.20123250536145065,0.20682829440018727
rRMSE,RF,Aegean,10,train,0.1652310053725853,0.17557223686400775
rRMSE,RF,Black Sea,10,test,0.19134920106029962,0.18828266010260897
rRMSE,RF,Black Sea,10,train,0.18818413483574917,0.2023025231044848
rRMSE,RF,Central Anatolia,10,test,0.18354078104956587,0.18423106408207063
rRMSE,RF,Central Anatolia,10,train,0.19122737050326027,0.19444124535375953
rRMSE,RF,Eastern Anatolia,10,test,0.23050883056777638,0.24430692113435598
rRMSE,RF,Eastern Anatolia,10,train,0.2055417839639561,0.27528255295741116
rRMSE,RF,Marmara,10,test,0.18326810486574907,0.22524537230938368
rRMSE,RF,Marmara,10,train,0.17923347478039886,0.22267509818473588
rRMSE,RF,Mediterranean,10,test,0.21953779187687755,0.22146235657381785
rRMSE,RF,Mediterranean,10,train,0.18963242818876544,0.2050606639684865
rRMSE,RF,Southeastern Anatolia,10,test,0.19877051278671126,0.21956614233377142
rRMSE,RF,Southeastern Anatolia,10,train,0.15367139161550578,0.2053581767916492
rRMSE,RF,all_data,10,test,0.2013683303881786,0.21233552573240116
rRMSE,RF,all_data,10,train,0.18400856361192733,0.21048286927990512
rRMSE,RF,Aegean,11,test,0.20295239006935123,0.20796004176471686
rRMSE,RF,Aegean,11,train,0.16462572924462715,0.17846170527526056
rRMSE,RF,Black Sea,11,test,0.19558523128134483,0.1890107332130513
rRMSE,RF,Black Sea,11,train,0.1871342770977391,0.20546819159050606
rRMSE,RF,Central Anatolia,11,test,0.1770478446889245,0.18285600089676698
rRMSE,RF,Central Anatolia,11,train,0.17838875417586786,0.19192122362899525
rRMSE,RF,Eastern Anatolia,11,test,0.2171106866790589,0.2442483669771688
rRMSE,RF,Eastern Anatolia,11,train,0.19472320326886225,0.27651423639903966
rRMSE,RF,Marmara,11,test,0.18687823346844729,0.2339326181949031
rRMSE,RF,Marmara,11,train,0.17939371112215619,0.22885485227374366
rRMSE,RF,Mediterranean,11,test,0.2331480092187438,0.22440732210492229
rRMSE,RF,Mediterranean,11,train,0.18687837653284636,0.20660405617372
rRMSE,RF,Southeastern Anatolia,11,test,0.1953328865696789,0.22136338341568992
rRMSE,RF,Southeastern Anatolia,11,train,0.1536748622495466,0.21756619726457457
rRMSE,RF,all_data,11,test,0.20079803585235967,0.21419453147999493
rRMSE,RF,all_data,11,train,0.1786338796913806,0.21283860573930227
rRMSE,RF,Aegean,12,test,0.17184269497401253,0.1715510572365529
rRMSE,RF,Aegean,12,train,0.12118620293151577,0.12805959364228378
rRMSE,RF,Black Sea,12,test,0.13162388793726182,0.14168134197832688
rRMSE,RF,Black Sea,12,train,0.1423827307915678,0.15200459582058717
rRMSE,RF,Central Anatolia,12,test,0.13368692515748837,0.14591013208901438
rRMSE,RF,Central Anatolia,12,train,0.15047769742420775,0.15998372723196488
rRMSE,RF,Eastern Anatolia,12,test,0.16398134108443552,0.15456992640763945
rRMSE,RF,Eastern Anatolia,12,train,0.14035977502522345,0.15902347499806882
rRMSE,RF,Marmara,12,test,0.1491280571174408,0.17158039440979792
rRMSE,RF,Marmara,12,train,0.14272382144339282,0.15845127799063893
rRMSE,RF,Mediterranean,12,test,0.17817038162033083,0.17563840264191485
rRMSE,RF,Mediterranean,12,train,0.13914169827830908,0.16418818457248655
rRMSE,RF,Southeastern Anatolia,12,test,0.1673343284927577,0.15479069991427397
rRMSE,RF,Southeastern Anatolia,12,train,0.1385432615952776,0.16556551878219475
